(8.61414226116759, 16.158905102096437)
(8.21665172468752, 16.03432102882441)
(7.910317072449879, 15.915722977090983)
(7.733317898080524, 15.823332475906216)
(7.288070133512846, 15.525640142264924)
(6.970324627717256, 15.253987002316524)
(6.775666689809045, 14.980350992733465)
(6.53306446064014, 14.545485234271787)
(6.4278414257820105, 14.204094943398744)
(6.380215141915557, 13.786233227370142)
(6.357730148511206, 13.270949010800889)
(6.364763723819056, 12.950341438457162)
(6.320785171827687, 12.588972800699056)
(6.300619761769543, 12.183307603555338)
(6.266499438999546, 10.20795790845334)
(6.227627711633289, 10.169366775846704)
(6.055379941860194, 10.100377877614388)
(5.605006646350091, 10.03408268907444)
(5.013943138365679, 9.815256189204145)
(4.423684002025517, 9.553592222698278)
(4.005373334381519, 9.31706954665451)
(3.573650237227606, 9.0144948641958)
(3.3249310422989495, 8.814337268999003)
(2.929292431232383, 8.299502004045145)
(2.5132452279826665, 7.600222450433308)
(2.2420223333323515, 6.936353955485724)
(2.1444501822532396, 6.755127153404736)
(2.055239755010854, 6.141672183602515)
(2.0, 2.422164169009469)
(2.020614361673539, 2.2730374074292015)
(2.054547621270453, 2.237139984514935)
(2.155262433657328, 2.201467037408365)
(2.221258321120347, 2.2250369972165855)
(2.264189319342463, 2.2718402031214806)
(2.2363169065533763, 2.3479375019308817)
(2.2267766847262394, 2.4990845457804247)
(2.252647521563359, 3.8960162033982977)
(2.2141125079086494, 4.423104106188967)
(2.2337167284475505, 4.715203250955135)
(2.2415546753996494, 5.714419896285238)
(2.2855332273910203, 6.359937493953565)
(2.479629975779989, 7.031737467439788)
(2.628962506850645, 7.271814343772094)
(2.879028556625486, 7.803934245918646)
(3.1425257422275505, 8.208963428273886)
(3.6781063130761016, 8.788129718450339)
(3.9702989894288097, 9.045827945686888)
(4.14537141311543, 9.15875798327596)
(4.66510773320401, 9.438267776493767)
(4.92200158879631, 9.559278943159942)
(5.476531659077979, 9.770005607635824)
(5.900510340866335, 9.850910429993409)
(6.005639844137926, 9.890979361667382)
(6.1606965083048655, 9.878857668051728)
(6.368897819944149, 9.893392476600129)
(6.43526783375333, 9.957611263918878)
(6.464936053003996, 10.166953660913958)
(6.471258788254137, 10.61278132131819)
(6.473316483158031, 12.710245855807544)
(6.526760431707307, 13.275943597522156)
(6.524777562072647, 13.537682389297258)
(6.62876597998844, 13.879615163372234)
(6.701589673268921, 14.435716564307787)
(6.753368759577775, 14.633330100350678)
(6.8380335517142905, 14.807261438681502)
(6.967256791678726, 14.98186620443542)
(7.364878272379954, 15.376475968050041)
(7.592421916115827, 15.547657477736575)
(7.832199491371205, 15.693136507441762)
(8.081068336838323, 15.811005012800173)
(8.335885791209424, 15.899354949446385)
(8.534210167310029, 15.943464445658911)
(8.775409422680823, 15.908053386994656)
(9.259753390422453, 15.933868104879853)
(9.788824162847785, 15.869967324955343)
(9.957311962841949, 15.806515496646226)
(10.136125649990191, 15.70748425281708)
(10.31527605084998, 15.57837325075649)
(10.901494622651589, 15.056261228369783)
(11.020317150192714, 14.888577800019865)
(11.247860793928586, 14.45619998176017)
(11.631415124014115, 13.589180880846488)
(11.864121711327028, 13.117519796239757)
(12.064185774937284, 12.639704333238656)
(12.079001178245306, 12.451313011628658)
(12.17459045968976, 12.324895719260438)
(12.266438477672587, 12.080628627851112)
(12.438779779032226, 11.730053535179787)
(12.508255041514552, 11.496149743559158)
(12.518356452860932, 11.379534561460389)
(12.433729073359032, 11.359331738767626)
(11.70704476489081, 11.395247867999203)
(11.588446713157381, 11.381779319537362)
(11.506643987569007, 11.351980156065537)
(11.455369971827473, 11.300519077150922)
(11.426992488471067, 11.200122272158286)
(11.396127064912683, 10.222567542270975)
(11.050228551568386, 10.151838956529003)
(10.452112761958814, 10.09083765578725)
(9.805659848425083, 9.935949348476083)
(9.480095101994703, 9.816677869319562)
(8.591825624619013, 9.374572766059645)
(8.426648842788385, 9.215419418402231)
(8.182363045061749, 9.076356655533726)
(7.592739923510061, 8.644614852062503)
(7.3081794246190634, 8.315795206420514)
