(6.781548950071666, 16.18663659550429)
(6.764937468219577, 16.1705855356178)
(6.748239767603549, 16.14962000618683)
(6.732662910918716, 16.125723038781963)
(6.719413960860217, 16.10087766497378)
(6.709699980123181, 16.07706691633285)
(6.709699980123181, 16.07706691633285)
(6.688518903782367, 16.027131882218654)
(6.655784513073838, 15.962539658234965)
(6.612445214400911, 15.88501461966055)
(6.5594494141669095, 15.796281141774172)
(6.497745518775151, 15.698063599854594)
(6.497745518775151, 15.698063599854594)
(6.478288817713101, 15.667599636596437)
(6.461504898333135, 15.63799786097766)
(6.4483421670385725, 15.61141374209672)
(6.4397490302327345, 15.590002749052072)
(6.436673894318939, 15.57592035094217)
(6.436673894318939, 15.57592035094217)
(6.432995227057576, 15.560386603639309)
(6.4227639337369125, 15.534851479719615)
(6.40718707705208, 15.501815323337302)
(6.387471719698216, 15.463778478646573)
(6.3648249243704536, 15.423241289801638)
(6.3648249243704536, 15.423241289801638)
(6.340353165206, 15.380246866184466)
(6.315622749749732, 15.335355629760652)
(6.292530490808289, 15.29184389355985)
(6.27297320118831, 15.25298797061171)
(6.258847693696438, 15.222064173945881)
(6.258847693696438, 15.222064173945881)
(6.2430696598957525, 15.187691626722525)
(6.218842187229122, 15.139351639741184)
(6.188493182322883, 15.081613807490584)
(6.154350551803361, 15.019047724459444)
(6.118742202296893, 14.956222985136487)
(6.118742202296893, 14.956222985136487)
(6.083550576816126, 14.893340766637573)
(6.050600639197751, 14.832527798473176)
(6.022134077304161, 14.778008800076265)
(6.000392578997749, 14.734008490879814)
(5.987617832140908, 14.704751590316791)
(5.987617832140908, 14.704751590316791)
(5.9785361223394204, 14.683254378508202)
(5.9671265059116, 14.660808760296296)
(5.954509826788647, 14.639052892195897)
(5.941806928901755, 14.619624930721825)
(5.9301386561821205, 14.604163032388911)
(5.9301386561821205, 14.604163032388911)
(5.9184560136684965, 14.588327519412264)
(5.905652527223678, 14.565853161612381)
(5.892762822014919, 14.53872299055983)
(5.88082152320948, 14.5089200378252)
(5.870863255974621, 14.478427334979063)
(5.870863255974621, 14.478427334979063)
(5.860287087598204, 14.446971855935615)
(5.846607043720012, 14.41258493891827)
(5.83103018703518, 14.377939365609112)
(5.814763580238844, 14.34570791769022)
(5.799014286026136, 14.318563376843684)
(5.799014286026136, 14.318563376843684)
(5.783940372130944, 14.29265463828026)
(5.767659395540617, 14.263900680506875)
(5.7515508564781666, 14.234629410149866)
(5.7369942551666036, 14.207168733835553)
(5.725369091828939, 14.183846558190275)
(5.725369091828939, 14.183846558190275)
(5.672416400976906, 14.07595814491563)
(5.6035132387963085, 13.941945446167715)
(5.5307302322384935, 13.804397778098338)
(5.466138008254806, 13.685904456859296)
(5.421807193796591, 13.609054798602397)
(5.421807193796591, 13.609054798602397)
(5.408184629094357, 13.585732622957117)
(5.39387231428062, 13.558271946642806)
(5.379904874522634, 13.529000676285795)
(5.3673169349876595, 13.500246718512413)
(5.357143120842954, 13.474337979948988)
(5.357143120842954, 13.474337979948988)
(5.347845864131619, 13.449018402939142)
(5.335789606974265, 13.421802013122656)
(5.322095193302084, 13.394671842070107)
(5.307883467046272, 13.369610921352075)
(5.29427527213803, 13.348602282539138)
(5.29427527213803, 13.348602282539138)
(5.2780086653416936, 13.323182116971365)
(5.256396495181189, 13.28405316793742)
(5.231421793227095, 13.235181498578461)
(5.205067591049991, 13.180533172035645)
(5.1793169202204545, 13.124074251450123)
(5.1793169202204545, 13.124074251450123)
(5.154600874558175, 13.06923911758544)
(5.131178110354969, 13.01905979697342)
(5.1107730028896, 12.976898821407648)
(5.095109927440829, 12.946118722681716)
(5.085913259287423, 12.930082032589215)
(5.085913259287423, 12.930082032589215)
(5.074000700069966, 12.912450295363856)
(5.052690295583244, 12.87524689872453)
(5.024223733689654, 12.822610343340271)
(4.990842702251589, 12.758679129880107)
(4.954788889131439, 12.687591759013078)
(4.954788889131439, 12.687591759013078)
(4.771789562672648, 12.328116992566818)
(4.624139929428512, 12.039686487605621)
(4.509253426480885, 11.81747199334895)
(4.424543490911621, 11.65664525901626)
(4.3674235598025755, 11.552378033827019)
(4.3674235598025755, 11.552378033827019)
(4.284639176627932, 11.402069988694787)
(4.200906387049967, 11.24357116098843)
(4.123898661059181, 11.091969834397128)
(4.061289468646072, 10.962354292610062)
(4.020752279801136, 10.869812819316412)
(4.020752279801136, 10.869812819316412)
(3.957137201808747, 10.725037144870214)
(3.8605865559919743, 10.527668024421729)
(3.7529136896271744, 10.319521558480966)
(3.655931949990709, 10.142413847557954)
(3.591454684358939, 10.0381609921627)
(3.591454684358939, 10.0381609921627)
(3.570934618541652, 10.010484768938543)
(3.5531735531703865, 9.98272232695045)
(3.5392061134124013, 9.956942916532931)
(3.530066924434953, 9.93521578802051)
(3.5267906114053025, 9.9196101917477)
(3.5267906114053025, 9.9196101917477)
(3.524548923542911, 9.90396148609292)
(3.5183411725393614, 9.88408806100517)
(3.5089433272700994, 9.86180051052715)
(3.497131356610569, 9.838909428701562)
(3.483681229436212, 9.817225409571108)
(3.483681229436212, 9.817225409571108)
(3.4382726804287698, 9.741367267099498)
(3.3751892848140006, 9.625072524340883)
(3.3103815139204675, 9.499466155076941)
(3.2597998390767327, 9.395673133089359)
(3.2393947316113634, 9.344818432159823)
(3.2393947316113634, 9.344818432159823)
(3.2367506895172595, 9.335406217096569)
(3.229450834170493, 9.319096500918263)
(3.218443571974386, 9.297613658903668)
(3.2046773093322547, 9.272682066331543)
(3.1891004526474243, 9.246026098480655)
(3.1891004526474243, 9.246026098480655)
(3.17079333510455, 9.215087932020836)
(3.1512791548665424, 9.178286889613222)
(3.13193741215641, 9.138813065523525)
(3.1141476071971645, 9.099856554017457)
(3.099289240211818, 9.06460744936073)
(3.099289240211818, 9.06460744936073)
(3.084042888788749, 9.029688849965767)
(3.065261568044215, 8.993476969111729)
(3.0445834344930414, 8.958558369716767)
(3.0236466446500527, 8.927519614699023)
(3.0040893550300756, 8.90294726697664)
(3.0040893550300756, 8.90294726697664)
(2.968868989961328, 8.859449900569826)
(2.939597719604315, 8.81707337809421)
(2.914464949916336, 8.772196511464387)
(2.891660086854687, 8.721198112594951)
(2.8693725363766664, 8.660456993400503)
(2.8693725363766664, 8.660456993400503)
(2.8582072064466715, 8.629432608176748)
(2.842989594611583, 8.594183503520021)
(2.8252716386222874, 8.557382461112407)
(2.8066052762296696, 8.52170226263599)
(2.7885424451846212, 8.489815689772852)
(2.7885424451846212, 8.489815689772852)
(2.770853228783304, 8.459437945278632)
(2.7530777936180497, 8.426128762810514)
(2.7364232023839907, 8.392560924050581)
(2.722096517776262, 8.36140721068092)
(2.71130480249, 8.33534040438361)
(2.71130480249, 8.33534040438361)
(2.701188467521254, 8.307161238369813)
(2.6868474131195357, 8.271998352477025)
(2.6696611395078578, 8.232783184679143)
(2.651009146909231, 8.192447172950065)
(2.6322709355466665, 8.153921755263685)
(2.6322709355466665, 8.153921755263685)
(2.6138057502699064, 8.115496926135236)
(2.5996515031900547, 8.080607066328252)
(2.5902392881268037, 8.050200582246053)
(2.586000198899842, 8.02522588029196)
(2.5873653293288634, 8.006631366869291)
(2.5873653293288634, 8.006631366869291)
(2.5895064286333285, 7.993741661660533)
(2.5894058400754014, 7.983266081842045)
(2.586977344891141, 7.975463283705639)
(2.5821347243166133, 7.970591923543131)
(2.5747917595878786, 7.968910657646337)
(2.5747917595878786, 7.968910657646337)
(2.568813925288164, 7.966870146899799)
(2.564043153683585, 7.96120844806786)
(2.5608243198298934, 7.95261531126202)
(2.5595022987828417, 7.941780486593789)
(2.5604219655981817, 7.929393724174671)
(2.5604219655981817, 7.929393724174671)
(2.5745762126780334, 7.900668505989265)
(2.628822184989139, 7.881513570601)
(2.753767543729555, 7.868997480035974)
(2.9800199500973337, 7.860188796320289)
(3.33818706529053, 7.852156081480049)
(3.33818706529053, 7.852156081480049)
(3.5483596721838375, 7.848563632982625)
(3.7534453720047933, 7.84454009066551)
(3.9393042874675332, 7.840516548348395)
(4.091796541286197, 7.836924099850971)
(4.196782256174924, 7.8341938389929275)
(4.196782256174924, 7.8341938389929275)
(4.271462075539379, 7.8330873648557215)
(4.3359680807591285, 7.833963922289093)
(4.387023958804523, 7.836651073765166)
(4.421353396645909, 7.8409763817560645)
(4.435680081253636, 7.846767408733912)
(4.435680081253636, 7.846767408733912)
(4.441557326995422, 7.851279524046677)
(4.452090385989871, 7.85398104531674)
(4.466330851833661, 7.854785753780163)
(4.483330318123471, 7.853607430673009)
(4.502140378455985, 7.850359857231337)
(4.502140378455985, 7.850359857231337)
(4.540766384700289, 7.845890851300541)
(4.61284527135261, 7.841335626605806)
(4.710876005950322, 7.837039058202888)
(4.8273575560308055, 7.833346021147536)
(4.954788889131439, 7.830601390495503)
(4.954788889131439, 7.830601390495503)
(5.082407029553938, 7.8293512184184)
(5.199334043248102, 7.827928608813419)
(5.297896460223432, 7.826592217972378)
(5.370420810489433, 7.8256007021870895)
(5.409233624055606, 7.825212717749367)
(5.409233624055606, 7.825212717749367)
(5.428575366765738, 7.825212717749367)
(5.44886551587919, 7.825212717749367)
(5.468465914881136, 7.825212717749367)
(5.485738407256751, 7.825212717749367)
(5.499044836491212, 7.825212717749367)
(5.499044836491212, 7.825212717749367)
(5.52478113752676, 7.825873728272894)
(5.578624755606153, 7.825758769920975)
(5.6546265960176605, 7.824954061457552)
(5.746837564049546, 7.8235458216465625)
(5.849308564990075, 7.821620269251943)
(5.849308564990075, 7.821620269251943)
(5.951247883552986, 7.820097071089035)
(6.040168168761231, 7.819780935621261)
(6.11081007601458, 7.820585644084685)
(6.157914260712807, 7.822424977715366)
(6.176221378255681, 7.825212717749367)
(6.176221378255681, 7.825212717749367)
(6.192890339283729, 7.828216004693213)
(6.235424929493233, 7.830701979053431)
(6.29908311686759, 7.832584422066082)
(6.379122869390202, 7.833777114967226)
(6.470802155044469, 7.8341938389929275)
(6.470802155044469, 7.8341938389929275)
(6.59785987350137, 7.83359030764536)
(6.683705022795819, 7.831089963491153)
(6.737994104488895, 7.825658181363047)
(6.77038362014167, 7.8162603360937855)
(6.790530071315226, 7.801861802516109)
(6.790530071315226, 7.801861802516109)
(6.8081905481285645, 7.769400437893384)
(6.819729492702291, 7.6335627753087785)
(6.827647249190614, 7.272004388734013)
(6.834444161747741, 6.562380852140809)
(6.842620574527878, 5.382347739500883)
(6.842620574527878, 5.382347739500883)
(6.845623861471724, 4.967606745370249)
(6.848109835831941, 4.598820352418667)
(6.849992278844593, 4.299095189381566)
(6.851184971745737, 4.091537884994384)
(6.851601695771438, 3.9992550679925496)
