(13.498159415513644, 15.666967442287676)
(13.46944493693297, 15.648562499390183)
(13.40283080620154, 15.270690339995712)
(13.327636927653234, 14.741392550784845)
(13.287713423698898, 14.284244213477589)
(13.357026023501763, 13.698711020733121)
(13.383803139672176, 13.651695386526935)
(13.375361774884606, 13.597241664495632)
(13.41459336369242, 13.6031575389984)
(13.411375958261088, 13.511357696933556)
(13.508451653318163, 12.977960310479544)
(13.599248218420549, 12.266014220465461)
(13.596964898437022, 12.054910909261519)
(13.53593798251376, 11.90997198394377)
(13.601047197801506, 11.812827097372043)
(13.64498380960567, 11.368773254212718)
(13.602361836579895, 11.176213268935571)
(13.516045422051247, 10.917869451102822)
(13.49049645526591, 10.881509310153076)
(13.47838794020177, 10.701645967814615)
(13.455018506127983, 10.61015748756571)
(13.497848053697709, 10.5632456406315)
(13.564756248366411, 10.55601512735034)
(13.558996054771615, 10.51865170943814)
(13.57641501858531, 10.505055576808978)
(13.641282063571772, 10.704724990216642)
(13.679475779659803, 10.904065743929703)
(13.719641453915422, 10.97602491916802)
(13.751711720956726, 11.272406772180831)
(13.757627595459493, 11.675481940787375)
(13.728826627485503, 12.168056333596574)
(13.674615075755485, 12.411143422448507)
(13.581656275820219, 13.314179178053374)
(13.60158343204006, 13.632079592123029)
(13.592571237256609, 13.714625069103134)
(13.491119178897781, 14.074922583775939)
(13.478941472318986, 14.26123803485572)
(13.49672369158461, 14.733608505386469)
(13.580324339163163, 15.193438013886503)
(13.552336371486339, 15.364911885073383)
(13.57890591311279, 15.639083261882828)
(13.556384075093492, 15.66880101742596)
(13.498159415513644, 15.666967442287676)
(None, None)
(7.850402032025676, 15.625884980462917)
(None, None)
(7.606519240755243, 15.556278316722778)
(7.016298322893088, 15.436628890010414)
(6.16481024570413, 15.181623562759635)
(6.159050052109331, 15.12822501132678)
(6.0875060259589295, 15.129159096774586)
(5.862685496975182, 14.994287536838733)
(5.571406518167974, 14.869102788954192)
(5.480696442458905, 14.801346998231)
(5.220813113425143, 14.55914210119088)
(4.948734779933927, 14.250755520385908)
(4.937560350317591, 14.205867525255275)
(4.9068912114479915, 14.183916517231857)
(4.910696744753865, 14.153576038056856)
(4.881964968294529, 14.125726453409339)
(4.868922367782584, 14.053784576049685)
(4.8390662292101485, 14.054303512409575)
(4.831870311686316, 14.00244447217773)
(4.713656608902989, 13.848389564804549)
(4.66013697231949, 13.747958081286843)
(4.640417390643606, 13.626457781557535)
(4.600736056990555, 13.611858371965914)
(4.561072021216166, 13.512603144197294)
(4.567610619350802, 13.486725517717366)
(4.541179460753652, 13.46847625572784)
(4.522964794521453, 13.3809835854501)
(4.492624315346451, 13.344519657228377)
(4.473648542453079, 13.246181217028902)
(4.425992886736358, 13.202331094618051)
(4.426753993397532, 13.153689459817533)
(4.403384559323742, 13.09774812022121)
(4.366332503227475, 13.076194963407044)
(4.336441768897714, 12.943399148910757)
(4.152755595374716, 12.512007352932788)
(4.087110145848417, 12.298862892046607)
(4.027380570824882, 11.98959411942982)
(4.010532437007065, 11.427499552273796)
(3.9647276543072905, 11.185744400078919)
(3.912730231046143, 10.241176437804052)
(3.938953815099336, 10.174752583737913)
(3.9424479865892734, 10.057680540946345)
(3.89828650236249, 9.806636427909407)
(3.8700390665057203, 9.75901536795001)
(3.821241750797237, 9.731840400570348)
(3.0630411332381415, 9.652979371745474)
(2.7734746444185747, 9.580276387724648)
(2.528934533758945, 9.420565074028648)
(2.1809358108155723, 9.039164147386913)
(2.0767333897493194, 8.873415874037505)
(2.0560451268683035, 8.760391534853092)
(2.03321192703307, 8.714621347910645)
(2.011070642344356, 8.71107528278472)
(2.0, 8.635068403939247)
(2.004237980272449, 8.144690841720259)
(2.011070642344356, 8.12779081426645)
(2.036619609129692, 8.14520977808015)
(2.0493162520683743, 8.113831426185365)
(2.084171477574433, 7.943775981048856)
(2.0820265406202156, 7.929038188427932)
(2.053467742947508, 7.925042378456764)
(2.0524817638637134, 7.889477939925522)
(2.079570241850061, 7.865676058885156)
