(101.216, 202.432)
(99.632943375, 202.41981049999998)
(98.052217, 202.383264)
(96.474036125, 202.32239349999998)
(94.89861599999999, 202.23723199999998)
(93.32617187499999, 202.1278125)
(91.75691899999998, 201.994168)
(90.19107262499998, 201.8363315)
(88.62884799999998, 201.654336)
(87.07046037499997, 201.4482145)
(85.51612499999996, 201.21800000000002)
(83.96605712499995, 200.9637255)
(82.42047199999993, 200.685424)
(80.87958487499992, 200.38312850000003)
(79.34361099999992, 200.05687200000003)
(77.81276562499991, 199.70668750000004)
(76.2872639999999, 199.33260800000005)
(74.76732137499988, 198.93466650000005)
(73.25315299999987, 198.51289600000004)
(71.74497412499986, 198.06732950000006)
(70.24299999999984, 197.59800000000007)
(70.243, 197.59799999999998)
(70.2427, 197.597992625)
(70.24239999999999, 197.59797099999997)
(70.2421, 197.597935875)
(70.2418, 197.59788799999998)
(70.24149999999999, 197.59782812499998)
(70.24119999999999, 197.59775699999997)
(70.24089999999998, 197.59767537499997)
(70.24059999999999, 197.59758399999996)
(70.24029999999998, 197.59748362499997)
(70.23999999999998, 197.59737499999994)
(70.23969999999997, 197.59725887499994)
(70.23939999999997, 197.59713599999992)
(70.23909999999997, 197.59700712499992)
(70.23879999999996, 197.5968729999999)
(70.23849999999996, 197.5967343749999)
(70.23819999999995, 197.59659199999987)
(70.23789999999994, 197.59644662499988)
(70.23759999999993, 197.59629899999987)
(70.23729999999993, 197.59614987499984)
(70.23699999999992, 197.59599999999983)
(70.237, 197.59599999999998)
(64.040542625, 195.38509924999997)
(58.061690999999996, 192.81050399999998)
(52.31127587499999, 189.88707474999998)
(46.80012799999999, 186.62967199999997)
(41.53907812499999, 183.05315624999997)
(36.538956999999996, 179.17238799999998)
(31.810595375, 175.00222774999997)
(27.36482399999999, 170.55753599999997)
(23.212473624999994, 165.85317324999997)
(19.364374999999995, 160.90399999999997)
(15.831358874999992, 155.72487674999996)
(12.624255999999995, 150.33066399999996)
(9.753897124999995, 144.73622224999997)
(7.231113000000001, 138.95641199999997)
(5.066734374999996, 133.00609374999996)
(3.271591999999984, 126.90012799999995)
(1.8565166249999976, 120.65337524999995)
